sampleID,phenotype,ref_genome,settings,value,feature
LP0029_05_L004,healthy_control,30memhg38,TrueDI26830XA,0.002742,ichorCNA
LP0029_05_L004,healthy_control,30memhg38noalt,True40,0.003791,ichorCNA
LP0029_05_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.002731,ichorCNA
LP0029_05_L004,healthy_control,0memhg38,TrueDI1230XA,0.002905,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,FalseDI1230XA,0,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,FalseDI26830XA,0.004561,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,True40,0.005537,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,False40,0.004866,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,FalseDI26830XA,0,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,True40,0.004838,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,TrueDI1230XA,0.004652,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,FalseDI1230XA,0,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,False40,0.006064,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,TrueDI1230XA,0.0048,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,FalseDI26830XA,0.00569,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,TrueDI26830XA,0.005167,ichorCNA
LP0029_06_L003,healthy_control,0memhg38,TrueDI26830XA,0.004507,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,FalseDI1230XA,0.005592,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,TrueDI26830XA,0.005004,ichorCNA
LP0029_06_L003,healthy_control,30memhg38,False40,0.004864,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,True40,0.00564,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,TrueDI1230XA,0.005189,ichorCNA
LP0029_06_L003,healthy_control,30memhg38noalt,TrueDI26830XA,0.004784,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,FalseDI1230XA,0.00558,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,FalseDI26830XA,0.00581,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,True40,0.004802,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,False40,0.006228,ichorCNA
LP0029_06_L003,healthy_control,0memhg38noalt,TrueDI1230XA,0.005046,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,FalseDI1230XA,0.005323,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,TrueDI1230XA,0.006483,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,FalseDI26830XA,0.006847,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,False40,0.005409,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,False40,0.005248,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,TrueDI26830XA,0.005674,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,FalseDI1230XA,0.007101,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,TrueDI26830XA,0.005152,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,True40,0.005437,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,FalseDI26830XA,0.0071590000000000004,ichorCNA
LP0030_03_L004,healthy_control,0memhg38noalt,FalseDI26830XA,0.005375,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,TrueDI26830XA,0.004653,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,FalseDI1230XA,0.00731,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.006628,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,True40,0.007078,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,False40,0.006451,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,True40,0.00567,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,TrueDI1230XA,0.007985,ichorCNA
LP0030_03_L004,healthy_control,30memhg38,TrueDI1230XA,0.007693,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,False40,0.006225,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,FalseDI26830XA,0.005812,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,FalseDI1230XA,0.005632,ichorCNA
LP0030_03_L004,healthy_control,0memhg38,True40,0.006383,ichorCNA
LP0030_03_L004,healthy_control,30memhg38noalt,TrueDI26830XA,0.005372,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,TrueDI26830XA,0.005954,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,TrueDI1230XA,0.007811,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,FalseDI1230XA,0.005593,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,FalseDI26830XA,0.005671,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,False40,0.005093,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,True40,0.00491,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,FalseDI26830XA,0.005815,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,TrueDI26830XA,0.005556,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,True40,0.006158,ichorCNA
LP0030_05_L004,healthy_control,0memhg38,FalseDI26830XA,0.005587,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,FalseDI1230XA,0.005869,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,TrueDI26830XA,0.005811,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,True40,0.005332,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,False40,0.005201,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,False40,0.005992,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,TrueDI1230XA,0.006255,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,FalseDI1230XA,0.005662,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,False40,0.005851,ichorCNA
LP0030_05_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.006084,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,FalseDI1230XA,0.005396,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,FalseDI26830XA,0.005388,ichorCNA
LP0030_05_L004,healthy_control,0memhg38noalt,True40,0.00548,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,TrueDI26830XA,0.005964,ichorCNA
LP0030_05_L004,healthy_control,30memhg38,TrueDI1230XA,0.00727,ichorCNA
LP0025_01_L004,healthy_control,0memhg19,False40,0.74,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,False40,-2.84,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,False40,0.29,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,False40,-0.61,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,False40,-1.55,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,False40,-0.67,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,False40,-0.25,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,False40,0.06,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,False40,-2.75,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,False40,0.17,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,False40,0.63,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,False40,-0.07,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,False40,1.65,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,False40,0.62,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,False40,-0.63,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,False40,-1.35,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,False40,0.28,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,False40,-0.86,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,False40,-0.66,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,False40,-2.56,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,False40,-1.28,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,False40,-1.26,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,False40,-1.73,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,False40,-0.55,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,False40,-0.49,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,False40,-0.6,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,False40,0.74,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,False40,0.09,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,False40,0.83,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,False40,0.27,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,False40,-0.06,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,False40,0.74,liq_hemato
LP0025_01_L004,healthy_control,0memhg19,FalseDI1230XA,0.7,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,FalseDI1230XA,-2.83,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,FalseDI1230XA,0.44,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,FalseDI1230XA,-0.61,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,FalseDI1230XA,-1.57,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.72,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,FalseDI1230XA,-0.32,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,FalseDI1230XA,0.15,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,FalseDI1230XA,-2.81,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,FalseDI1230XA,0.09,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,FalseDI1230XA,0.55,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.18,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,FalseDI1230XA,1.59,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,FalseDI1230XA,0.57,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.62,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,FalseDI1230XA,-1.34,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,FalseDI1230XA,0.4,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,FalseDI1230XA,-1.04,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.73,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,FalseDI1230XA,-2.59,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,FalseDI1230XA,-1.31,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,FalseDI1230XA,-1.27,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,FalseDI1230XA,-1.7,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.54,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,FalseDI1230XA,-0.52,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,FalseDI1230XA,-0.63,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,FalseDI1230XA,0.74,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,FalseDI1230XA,-0.01,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,FalseDI1230XA,0.83,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,FalseDI1230XA,0.27,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,FalseDI1230XA,-0.1,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,FalseDI1230XA,0.72,liq_hemato
LP0025_01_L004,healthy_control,0memhg19,FalseDI26830XA,0.7,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,FalseDI26830XA,-2.85,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,FalseDI26830XA,0.42,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,FalseDI26830XA,-0.62,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,FalseDI26830XA,-1.6,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.73,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,FalseDI26830XA,-0.3,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,FalseDI26830XA,0.16,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,FalseDI26830XA,-2.89,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,FalseDI26830XA,0.09,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,FalseDI26830XA,0.59,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.13,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,FalseDI26830XA,1.57,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,FalseDI26830XA,0.59,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.59,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,FalseDI26830XA,-1.36,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,FalseDI26830XA,0.39,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,FalseDI26830XA,-1.03,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.73,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,FalseDI26830XA,-2.66,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,FalseDI26830XA,-1.3,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,FalseDI26830XA,-1.3,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,FalseDI26830XA,-1.74,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.57,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,FalseDI26830XA,-0.52,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,FalseDI26830XA,-0.65,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,FalseDI26830XA,0.73,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,FalseDI26830XA,0.09,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,FalseDI26830XA,0.75,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,FalseDI26830XA,0.31,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,FalseDI26830XA,-0.1,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,FalseDI26830XA,0.7,liq_hemato
LP0025_01_L004,healthy_control,0memhg19,True40,0.78,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,True40,-2.85,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,True40,0.38,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,True40,-0.55,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,True40,-1.48,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,True40,-0.81,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,True40,-0.22,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,True40,0.11,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,True40,-2.56,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,True40,0.3,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,True40,0.68,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,True40,-0.06,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,True40,1.73,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,True40,0.58,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,True40,-0.61,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,True40,-1.28,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,True40,0.3,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,True40,-0.79,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,True40,-0.71,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,True40,-2.61,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,True40,-1.23,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,True40,-1.29,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,True40,-1.81,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,True40,-0.59,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,True40,-0.56,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,True40,-0.59,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,True40,0.64,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,True40,0.02,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,True40,0.89,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,True40,0.26,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,True40,-0.13,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,True40,0.67,liq_hemato
LP0025_01_L004,healthy_control,0memhg19,TrueDI1230XA,0.75,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,TrueDI1230XA,-2.88,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,TrueDI1230XA,0.4,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,TrueDI1230XA,-0.6,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,TrueDI1230XA,-1.5,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.79,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,TrueDI1230XA,-0.3,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,TrueDI1230XA,0.17,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,TrueDI1230XA,-2.77,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,TrueDI1230XA,0.13,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,TrueDI1230XA,0.63,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.13,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,TrueDI1230XA,1.69,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,TrueDI1230XA,0.58,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.56,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,TrueDI1230XA,-1.3,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,TrueDI1230XA,0.29,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,TrueDI1230XA,-1.01,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.67,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,TrueDI1230XA,-2.65,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,TrueDI1230XA,-1.27,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,TrueDI1230XA,-1.3,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,TrueDI1230XA,-1.75,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.6,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,TrueDI1230XA,-0.52,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,TrueDI1230XA,-0.66,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,TrueDI1230XA,0.65,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,TrueDI1230XA,0.18,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,TrueDI1230XA,0.69,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,TrueDI1230XA,0.25,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,TrueDI1230XA,-0.04,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,TrueDI1230XA,0.73,liq_hemato
LP0025_01_L004,healthy_control,0memhg19,TrueDI26830XA,0.74,liq_hemato
LP0025_02_L004,healthy_control,0memhg19,TrueDI26830XA,-2.85,liq_hemato
LP0025_03_L003,healthy_control,0memhg19,TrueDI26830XA,0.33,liq_hemato
LP0025_04_L004,healthy_control,0memhg19,TrueDI26830XA,-0.59,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19,TrueDI26830XA,-1.54,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.72,liq_hemato
LP0025_07_L004,healthy_control,0memhg19,TrueDI26830XA,-0.27,liq_hemato
LP0025_08_L004,healthy_control,0memhg19,TrueDI26830XA,0.14,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19,TrueDI26830XA,-2.79,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19,TrueDI26830XA,0.16,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19,TrueDI26830XA,0.67,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.08,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19,TrueDI26830XA,1.63,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19,TrueDI26830XA,0.54,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.59,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19,TrueDI26830XA,-1.31,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19,TrueDI26830XA,0.4,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.98,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.73,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19,TrueDI26830XA,-2.6,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19,TrueDI26830XA,-1.34,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19,TrueDI26830XA,-1.27,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19,TrueDI26830XA,-1.66,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.6,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19,TrueDI26830XA,-0.41,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19,TrueDI26830XA,-0.58,liq_hemato
LP0029_02_L004,healthy_control,0memhg19,TrueDI26830XA,0.71,liq_hemato
LP0029_04_L003,healthy_control,0memhg19,TrueDI26830XA,-0.09,liq_hemato
LP0029_05_L004,healthy_control,0memhg19,TrueDI26830XA,0.74,liq_hemato
LP0029_06_L003,healthy_control,0memhg19,TrueDI26830XA,0.54,liq_hemato
LP0030_03_L004,healthy_control,0memhg19,TrueDI26830XA,-0.05,liq_hemato
LP0030_05_L004,healthy_control,0memhg19,TrueDI26830XA,0.65,liq_hemato
LP0025_01_L004,healthy_control,0memhg19decoy,False40,0.79,liq_hemato
LP0025_02_L004,healthy_control,0memhg19decoy,False40,-2.83,liq_hemato
LP0025_03_L003,healthy_control,0memhg19decoy,False40,0.29,liq_hemato
LP0025_04_L004,healthy_control,0memhg19decoy,False40,-0.6,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19decoy,False40,-1.5,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19decoy,False40,-0.68,liq_hemato
LP0025_07_L004,healthy_control,0memhg19decoy,False40,-0.24,liq_hemato
LP0025_08_L004,healthy_control,0memhg19decoy,False40,0.02,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19decoy,False40,-2.74,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19decoy,False40,0.23,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19decoy,False40,0.61,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19decoy,False40,-0.18,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19decoy,False40,1.71,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19decoy,False40,0.55,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19decoy,False40,-0.64,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19decoy,False40,-1.38,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19decoy,False40,0.3,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19decoy,False40,-0.82,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19decoy,False40,-0.62,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19decoy,False40,-2.61,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19decoy,False40,-1.27,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19decoy,False40,-1.26,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19decoy,False40,-1.89,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19decoy,False40,-0.56,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19decoy,False40,-0.5,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19decoy,False40,-0.61,liq_hemato
LP0029_02_L004,healthy_control,0memhg19decoy,False40,0.77,liq_hemato
LP0029_04_L003,healthy_control,0memhg19decoy,False40,0.02,liq_hemato
LP0029_05_L004,healthy_control,0memhg19decoy,False40,0.76,liq_hemato
LP0029_06_L003,healthy_control,0memhg19decoy,False40,0.31,liq_hemato
LP0030_03_L004,healthy_control,0memhg19decoy,False40,-0.05,liq_hemato
LP0030_05_L004,healthy_control,0memhg19decoy,False40,0.76,liq_hemato
LP0025_01_L004,healthy_control,0memhg19decoy,FalseDI1230XA,0.76,liq_hemato
LP0025_02_L004,healthy_control,0memhg19decoy,FalseDI1230XA,-2.84,liq_hemato
LP0025_03_L003,healthy_control,0memhg19decoy,FalseDI1230XA,0.48,liq_hemato
LP0025_04_L004,healthy_control,0memhg19decoy,FalseDI1230XA,-0.57,liq_hemato
LP0025_05_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.53,liq_hemato
LP0025_06_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.69,liq_hemato
LP0025_07_L004,healthy_control,0memhg19decoy,FalseDI1230XA,-0.34,liq_hemato
LP0025_08_L004,healthy_control,0memhg19decoy,FalseDI1230XA,0.07,liq_hemato
LP0025_10_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-2.92,liq_hemato
LP0025_11_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,0.11,liq_hemato
LP0025_12_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,0.55,liq_hemato
LP0025_15_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.2,liq_hemato
LP0025_17_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,1.65,liq_hemato
LP0025_21_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,0.57,liq_hemato
LP0025_24_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.64,liq_hemato
LP0026_05_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.41,liq_hemato
LP0026_07_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,0.4,liq_hemato
LP0026_08_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.03,liq_hemato
LP0026_22_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.69,liq_hemato
LP0026_26_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,-2.68,liq_hemato
LP0026_38_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.34,liq_hemato
LP0026_42_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.3,liq_hemato
LP0027_26_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-1.76,liq_hemato
LP0027_35_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.58,liq_hemato
LP0027_39_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.46,liq_hemato
LP0028_01_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,-0.62,liq_hemato
LP0029_02_L004,healthy_control,0memhg19decoy,FalseDI1230XA,0.72,liq_hemato
LP0029_04_L003,healthy_control,0memhg19decoy,FalseDI1230XA,0.04,liq_hemato
