sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-7.115538874,150,-8.024916968,757,180.7619417,6078.999982,-733.1032721,0.011291024,-0.006519208,164.2347239,SAEC_hg19.no_chr,healthy_control,-0.31,(27.1386624680608; 346.8432267613184),N/A,1.44,(-0.0812155684521266; 0.030571088790355472),N/A,0memhg19,False40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-0.040369812,149.9997748,-67.57025272,757,-119.3823209,6078.035345,-584.5978387,0.04355305,0.003755405,-187.4929413,SAEC_hg19.no_chr,lung_cancer,-5.42,(24.439945924991235; 312.17930519237837),Significantly stronger coverage drop,3.14,(-0.08828482902400403; 0.020102095859962858),Significantly stronger coverage drop,30memhg19,TrueDI1230XA
LP0028_01_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,14.16254517,149,8.838788807,757,190.7186302,6078.908578,-660.8529761,-0.055094148,-0.008831537,215.8198591,SAEC_hg19.no_chr,lung_cancer,0.72,(24.439945924991235; 312.17930519237837),n.s.,-0.85,(-0.08828482902400403; 0.020102095859962858),n.s.,30memhg19,TrueDI1230XA
LP0029_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,4.151922696,150,58.90143913,757,155.091709,6078.0695,-655.8518255,-0.052263486,-0.007804541,219.1696391,SAEC_hg19.no_chr,healthy_control,0.78,(24.439945924991235; 312.17930519237837),N/A,-0.74,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0029_04_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,25.03024033,149.9999999,-30.32527235,757,277.9449492,6078.015889,-561.3199103,-0.068832713,-0.009374416,275.9845927,SAEC_hg19.no_chr,healthy_control,1.64,(24.439945924991235; 312.17930519237837),N/A,-1.41,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0029_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,14.72724007,149.9015437,25.6852602,758,107.1069242,6078.059798,-682.2206686,-0.059743025,-0.004524477,149.9456194,SAEC_hg19.no_chr,healthy_control,-0.28,(24.439945924991235; 312.17930519237837),N/A,-1.04,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0029_06_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-6.100376704,150,32.43842945,757,241.7016497,6078.999987,-585.1859869,-0.016732524,-0.009417606,267.1189657,SAEC_hg19.no_chr,healthy_control,1.51,(24.439945924991235; 312.17930519237837),N/A,0.7,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0030_03_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-0.707760713,149.0000122,43.38684966,757,78.97612457,6078.999996,-739.7256553,-0.026152966,-0.004149081,121.8581822,SAEC_hg19.no_chr,healthy_control,-0.71,(24.439945924991235; 312.17930519237837),N/A,0.32,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0030_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,0.62175317,150,5.835400818,758,78.63922525,6078.080311,-719.7619843,-0.009886431,-0.002618699,85.16130405,SAEC_hg19.no_chr,healthy_control,-1.27,(24.439945924991235; 312.17930519237837),N/A,0.98,(-0.08828482902400403; 0.020102095859962858),N/A,30memhg19,TrueDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-4.295849949,150,-5.605151191,757,174.6428484,6078.994326,-717.199317,0.002918072,-0.006599119,163.8256931,SAEC_hg19.no_chr,healthy_control,-0.11,(2.5774075852274905; 341.5410499478179),N/A,1.5,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,9.597973622,149,44.34936566,758,56.07447727,6078.054479,-702.0442778,-0.052720247,-0.004577118,111.8782691,SAEC_hg19.no_chr,healthy_control,-0.78,(2.5774075852274905; 341.5410499478179),N/A,-0.75,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,6.164674483,150,19.92246549,757,52.86203075,6078.982085,-606.3177167,-0.030364039,-0.006295555,80.04057901,SAEC_hg19.no_chr,healthy_control,-1.19,(2.5774075852274905; 341.5410499478179),N/A,0.16,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-2.361755716,150,-1.780834486,757.0450213,135.8865218,6078.000002,-737.3390123,-0.001699384,-0.004536682,131.2088003,SAEC_hg19.no_chr,healthy_control,-0.53,(2.5774075852274905; 341.5410499478179),N/A,1.32,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,9.341349248,150,26.36127084,757,-145.6396892,6078.094044,-582.8391254,-0.029177681,-0.001560341,-108.0711434,SAEC_hg19.no_chr,lung_cancer,-3.63,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,0.21,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-5.762729962,149.9999996,91.39099758,757.9999998,51.48032221,6078.102905,-611.828117,-0.036152231,-0.005392221,136.9912176,SAEC_hg19.no_chr,lung_cancer,-0.45,(2.5774075852274905; 341.5410499478179),n.s.,-0.08,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0025_07_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,7.186946941,150,-3.016114315,758,147.6864952,6078.000003,-704.4343565,-0.027220819,-0.006138084,152.793161,SAEC_hg19.no_chr,healthy_control,-0.25,(2.5774075852274905; 341.5410499478179),N/A,0.28,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,15.22672905,150,13.90300181,757,185.4923692,6078.037402,-678.5807476,-0.059999291,-0.0059841,216.9316859,SAEC_hg19.no_chr,healthy_control,0.58,(2.5774075852274905; 341.5410499478179),N/A,-1.04,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-40.27224787,150,-69.58055993,757.0000001,-40.91207717,6078.132057,-675.9424708,0.146463238,1.56E-04,-157.6692124,SAEC_hg19.no_chr,lung_cancer,-4.27,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,7.3,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-8.08464021,150,-0.161066284,757,72.72935539,6078.013821,-659.5346684,0.016813183,-0.003552599,63.13653696,SAEC_hg19.no_chr,lung_cancer,-1.41,(2.5774075852274905; 341.5410499478179),n.s.,2.06,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0025_12_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-0.554365006,150,14.62117768,758,96.97716948,6078.000277,-684.044737,-0.012586161,-0.004809286,110.9855544,SAEC_hg19.no_chr,lung_cancer,-0.79,(2.5774075852274905; 341.5410499478179),n.s.,0.88,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0025_15_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-15.31035378,150,6.611351388,757.9999999,-53.31900552,6078.08372,-709.3743349,0.040739694,-5.64E-05,-64.29612667,SAEC_hg19.no_chr,lung_cancer,-3.06,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,3.03,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0025_17_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-13.5520117,149.9991283,26.22890326,758,33.48055468,6078.022704,-696.3890469,0.020041279,-0.002919635,44.24016975,SAEC_hg19.no_chr,lung_cancer,-1.65,(2.5774075852274905; 341.5410499478179),n.s.,2.19,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0025_21_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-5.203390646,150,-35.57418027,757,-167.2712783,6078.999878,-694.1328557,0.043564162,0.005669926,-209.0088081,SAEC_hg19.no_chr,lung_cancer,-4.93,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,3.14,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.553710479,149,11.67804489,758,31.55651511,6078.030333,-635.9203357,-0.012377535,-0.002612662,45.10558436,SAEC_hg19.no_chr,lung_cancer,-1.64,(2.5774075852274905; 341.5410499478179),n.s.,0.88,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.425601371,149,24.31579905,757.9999999,162.9104261,6078.031274,-738.6117864,-0.024630072,-0.006648122,187.7641621,SAEC_hg19.no_chr,lung_cancer,0.2,(2.5774075852274905; 341.5410499478179),n.s.,0.39,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.514374567,149,-4.887394202,757,72.38410525,6078.978318,-742.7984049,-0.006229325,-0.003203912,69.12465773,SAEC_hg19.no_chr,lung_cancer,-1.33,(2.5774075852274905; 341.5410499478179),n.s.,1.13,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0026_08_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-25.24277664,149,-75.88069732,757.0000002,-182.7797986,6078.97514,-674.4222424,0.119571323,0.003332354,-288.3741408,SAEC_hg19.no_chr,lung_cancer,-5.96,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,6.21,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-14.03174295,150,0.999913438,758,-131.2849798,6078.98302,-660.9807688,0.045408547,0.003043886,-146.3607056,SAEC_hg19.no_chr,lung_cancer,-4.12,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,3.22,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-8.799368483,149.29242,-21.70211898,757,17.50957242,6078.051822,-778.7254678,0.033801698,0.001669558,-14.59379437,SAEC_hg19.no_chr,lung_cancer,-2.42,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,2.75,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-1.365592172,149.9999492,-101.4271591,757.999859,184.8643121,6078.039059,-619.238974,0.044880119,-0.005667416,80.7214018,SAEC_hg19.no_chr,lung_cancer,-1.18,(2.5774075852274905; 341.5410499478179),n.s.,3.2,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0026_42_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-17.97470226,149,9.840218642,758,101.4201262,6078.054592,-624.3660769,0.036290778,-0.002858099,90.43804931,SAEC_hg19.no_chr,lung_cancer,-1.06,(2.5774075852274905; 341.5410499478179),n.s.,2.85,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,8.955572258,149,-51.1539611,758,-57.93971192,6078.908856,-615.2046389,0.006746989,-6.78E-04,-99.13693449,SAEC_hg19.no_chr,lung_cancer,-3.51,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,1.66,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-12.13571443,149,-38.3802634,758,-323.7838013,6078.013184,-615.2982721,0.073945018,0.007987745,-376.207152,SAEC_hg19.no_chr,lung_cancer,-7.1,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,4.37,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.036742142,149.9999987,-69.54380613,757,-136.3796669,6078.030683,-585.8607699,0.042844074,0.003697505,-205.2176862,SAEC_hg19.no_chr,lung_cancer,-4.88,(2.5774075852274905; 341.5410499478179),Significantly stronger coverage drop,3.11,(-0.0885567448667751; 0.020044059180745255),Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0028_01_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,10.07265218,149,17.77460939,757,188.7405375,6078.984248,-661.0159955,-0.048722847,-0.008728261,218.1291543,SAEC_hg19.no_chr,lung_cancer,0.6,(2.5774075852274905; 341.5410499478179),n.s.,-0.58,(-0.0885567448667751; 0.020044059180745255),n.s.,30memhg19,TrueDI26830XA
LP0029_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.53237972,150,63.49770912,757,145.3432655,6078.066968,-655.354747,-0.047078916,-0.007836243,211.0408943,SAEC_hg19.no_chr,healthy_control,0.5,(2.5774075852274905; 341.5410499478179),N/A,-0.52,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0029_04_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,28.19830855,150,-31.21738975,757,274.0177574,6078.020073,-559.6019766,-0.076530625,-0.009593489,274.8254855,SAEC_hg19.no_chr,healthy_control,1.33,(2.5774075852274905; 341.5410499478179),N/A,-1.71,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0029_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,10.67603028,149,26.94205301,758,189.4191021,6078.025152,-683.1596657,-0.055197416,-0.00693404,228.7568583,SAEC_hg19.no_chr,healthy_control,0.73,(2.5774075852274905; 341.5410499478179),N/A,-0.85,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0029_06_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.668552869,149,10.73944162,757,300.2572215,6078.999972,-577.5377378,-0.029831996,-0.010597234,312.6973483,SAEC_hg19.no_chr,healthy_control,1.82,(2.5774075852274905; 341.5410499478179),N/A,0.18,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0030_03_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.742361639,150,37.81624073,757,74.26306312,6078.973254,-732.7348249,-0.026777352,-0.003826793,113.205891,SAEC_hg19.no_chr,healthy_control,-0.76,(2.5774075852274905; 341.5410499478179),N/A,0.3,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0030_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.104424959,150,4.062206912,758,63.35510864,6078.074609,-718.6623448,-0.006574101,-0.002097655,67.50607949,SAEC_hg19.no_chr,healthy_control,-1.35,(2.5774075852274905; 341.5410499478179),N/A,1.12,(-0.0885567448667751; 0.020044059180745255),N/A,30memhg19,TrueDI26830XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-7.784628954,150,-6.387111771,757,189.3938114,6078.98787,-730.5351712,0.011640914,-0.006749986,173.7362048,SAEC_hg19.no_chr,healthy_control,-0.19,(42.68939508574692; 329.5785106581963),N/A,1.4,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,7.351977226,149,33.69878302,758,125.8244618,6078.999997,-705.5591441,-0.045678033,-0.005841661,168.2036997,SAEC_hg19.no_chr,healthy_control,-0.27,(42.68939508574692; 329.5785106581963),N/A,-0.76,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,2.408545719,149.0142842,2.756930445,757.0008705,96.38117768,6078.999996,-602.5471427,-0.014226232,-0.006205279,101.8451418,SAEC_hg19.no_chr,healthy_control,-1.29,(42.68939508574692; 329.5785106581963),N/A,0.42,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-4.809565267,150,-7.299185723,757,156.4389828,6078.000003,-733.8638576,0.006370095,-0.004869613,143.3382895,SAEC_hg19.no_chr,healthy_control,-0.65,(42.68939508574692; 329.5785106581963),N/A,1.2,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,6.805023898,150,37.76867668,757,-160.2401189,6078.045558,-576.921739,-0.027485385,-0.001603866,-114.0762446,SAEC_hg19.no_chr,lung_cancer,-4.59,(42.68939508574692; 329.5785106581963),Significantly stronger coverage drop,-0.08,(-0.08365175838597742; 0.0326662951546077),n.s.,30memhg19decoy,False40
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-10.72655215,150,91.01969803,757.9999998,122.0356445,6078.105849,-614.5428459,-0.027385919,-0.006899456,201.3534238,SAEC_hg19.no_chr,lung_cancer,0.23,(42.68939508574692; 329.5785106581963),n.s.,-0.07,(-0.08365175838597742; 0.0326662951546077),n.s.,30memhg19decoy,False40
LP0025_07_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,3.896548843,149.9914114,-4.709276706,757.9999967,168.8709979,6078.99982,-712.2701509,-0.018967759,-0.006689061,168.4397396,SAEC_hg19.no_chr,healthy_control,-0.27,(42.68939508574692; 329.5785106581963),N/A,0.25,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,10.32987567,150,16.1996212,757.0000001,186.3242889,6078.025616,-687.7570132,-0.048240501,-0.005670909,214.4169052,SAEC_hg19.no_chr,healthy_control,0.43,(42.68939508574692; 329.5785106581963),N/A,-0.86,(-0.08365175838597742; 0.0326662951546077),N/A,30memhg19decoy,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-44.87878043,150,-73.27729647,757,-26.29395199,6078.070819,-674.6868255,0.159703586,-2.69E-04,-152.1258648,SAEC_hg19.no_chr,lung_cancer,-5.17,(42.68939508574692; 329.5785106581963),Significantly stronger coverage drop,6.98,(-0.08365175838597742; 0.0326662951546077),Significantly stronger coverage drop,30memhg19decoy,False40
